ID,Education,Marital_Status,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Age,lifetime_so_far_days,Promotion_#_campaign_accepted,#_children_at_home,Total_$_spend_last_2_years,Total_#_purchases
2811,PhD,Alone,48918.0,21,52.0,0.0,9.0,0.0,0.0,1.0,2,1,0,4,4,0,54,1104,0,2,62.0,7
3551,Master,Engaged,60033.0,28,62.0,1.0,57.0,19.0,11.0,48.0,2,2,1,5,2,0,63,1354,0,1,198.0,10
1663,PhD,Engaged,34043.0,97,20.0,2.0,14.0,3.0,0.0,10.0,1,2,0,2,9,0,39,1509,0,1,49.0,5
5543,Graduation,Engaged,57811.0,49,545.0,7.0,114.0,37.0,21.0,78.0,5,7,2,11,5,0,51,1632,4,1,802.0,25
1577,Graduation,Engaged,78569.0,14,558.0,79.0,622.0,207.0,175.0,95.0,1,4,6,4,1,0,71,1392,5,0,1736.0,15
10641,Graduation,Alone,7500.0,5,6.0,5.0,4.0,13.0,4.0,25.0,4,2,1,3,6,0,39,1811,0,2,57.0,10
5336,Master,Engaged,157733.0,37,39.0,1.0,9.0,2.0,0.0,8.0,0,1,0,1,1,0,46,1711,0,1,59.0,2
6024,Graduation,Engaged,94384.0,62,1111.0,24.0,790.0,160.0,45.0,172.0,0,5,8,5,2,0,64,1714,1,0,2302.0,18
1878,2n_Cycle,Engaged,23148.0,83,4.0,6.0,8.0,6.0,3.0,10.0,1,2,0,3,7,0,32,1393,0,0,37.0,6
3099,Graduation,Alone,44267.0,48,183.0,5.0,65.0,3.0,5.0,49.0,5,5,2,4,9,0,47,1751,0,2,310.0,16
6055,Graduation,Engaged,71626.0,94,546.0,72.0,376.0,94.0,145.0,72.0,1,5,5,8,3,0,38,2162,4,0,1305.0,19
5841,Graduation,Engaged,60894.0,61,606.0,7.0,155.0,10.0,0.0,54.0,5,10,3,8,7,0,51,1628,0,1,832.0,26
3972,Graduation,Engaged,50200.0,70,266.0,6.0,51.0,8.0,6.0,64.0,6,7,1,5,8,0,41,1744,0,2,401.0,19
4394,PhD,Engaged,81051.0,43,1142.0,29.0,249.0,38.0,29.0,14.0,1,5,5,12,2,0,52,1299,4,0,1501.0,23
5758,Graduation,Engaged,65169.0,23,1074.0,0.0,69.0,0.0,0.0,46.0,1,10,4,13,6,0,35,1428,1,0,1189.0,28
6658,Graduation,Engaged,59868.0,37,771.0,51.0,154.0,54.0,10.0,154.0,7,11,2,12,6,0,45,1604,0,1,1194.0,32
4603,PhD,Engaged,65695.0,50,371.0,32.0,189.0,0.0,58.0,6.0,2,5,4,10,4,0,57,1411,0,1,656.0,21
8427,Master,Alone,64857.0,78,556.0,14.0,717.0,210.0,0.0,43.0,1,7,5,10,4,0,61,1845,0,0,1540.0,23
10260,Master,Engaged,45143.0,74,202.0,5.0,74.0,11.0,5.0,14.0,3,6,1,5,7,0,52,1569,0,1,311.0,15
7143,2n_Cycle,Engaged,74805.0,14,209.0,162.0,209.0,41.0,162.0,37.0,5,4,7,10,2,0,62,1645,0,1,820.0,26
8789,2n_Cycle,Engaged,59060.0,77,35.0,40.0,111.0,36.0,40.0,12.0,3,3,1,7,4,0,28,1137,0,1,274.0,14
6197,PhD,Alone,27238.0,39,37.0,0.0,17.0,0.0,0.0,3.0,3,3,0,3,9,0,55,1697,0,2,57.0,9
4554,Graduation,Engaged,47009.0,89,171.0,45.0,73.0,59.0,10.0,90.0,4,3,2,8,4,0,52,1797,0,1,448.0,17
4937,2n_Cycle,Engaged,46094.0,62,12.0,2.0,20.0,3.0,2.0,5.0,1,1,0,3,7,0,44,1163,0,2,44.0,5
1920,Graduation,Engaged,40321.0,59,44.0,4.0,21.0,6.0,0.0,27.0,2,3,0,3,7,0,45,1597,0,2,102.0,8
8749,Graduation,Engaged,37235.0,68,20.0,2.0,9.0,4.0,6.0,20.0,1,1,1,2,4,0,33,1440,0,1,61.0,5
1650,Master,Engaged,81843.0,13,779.0,86.0,537.0,34.0,69.0,138.0,1,5,9,12,3,0,57,1695,0,0,1643.0,27
10377,Master,Engaged,46692.0,37,170.0,6.0,97.0,24.0,12.0,88.0,3,6,1,5,6,0,59,1650,0,1,397.0,15
9206,Graduation,Engaged,77382.0,36,491.0,48.0,231.0,112.0,105.0,134.0,2,5,7,12,1,0,49,1260,5,1,1121.0,26
10971,Graduation,Alone,37774.0,28,173.0,8.0,107.0,7.0,2.0,176.0,4,7,2,3,9,1,40,2104,3,2,473.0,16
6398,Basic,Engaged,18393.0,2,7.0,10.0,13.0,16.0,0.0,4.0,2,3,0,3,8,0,43,1354,0,1,50.0,8
9212,Master,Engaged,72828.0,17,1205.0,0.0,235.0,19.0,14.0,205.0,6,6,3,13,7,0,55,1762,0,1,1678.0,28
7937,Graduation,Engaged,24711.0,86,10.0,7.0,25.0,6.0,3.0,7.0,1,3,0,3,7,0,35,1334,0,0,58.0,7
839,PhD,Engaged,45503.0,54,97.0,4.0,44.0,6.0,1.0,18.0,1,3,1,4,5,0,42,1539,0,1,170.0,9
4246,Master,Alone,6560.0,2,67.0,11.0,26.0,4.0,3.0,262.0,0,1,0,1,17,0,35,1461,0,0,373.0,2
158,PhD,Engaged,71604.0,3,345.0,53.0,528.0,98.0,75.0,97.0,1,8,3,5,4,0,72,1486,3,0,1196.0,17
4832,Graduation,Engaged,27244.0,84,6.0,5.0,17.0,3.0,24.0,46.0,2,2,2,2,7,0,38,1258,0,1,101.0,8
5621,Graduation,Engaged,48752.0,8,73.0,57.0,100.0,71.0,15.0,0.0,5,6,1,5,9,0,48,1826,6,2,316.0,17
1945,Graduation,Engaged,71434.0,4,711.0,36.0,217.0,172.0,96.0,168.0,3,7,4,7,4,0,55,1546,1,1,1400.0,21
5147,Graduation,Alone,90842.0,57,774.0,70.0,118.0,182.0,187.0,93.0,1,4,9,13,1,0,69,1597,0,0,1424.0,27
2535,Master,Engaged,88097.0,24,163.0,0.0,480.0,0.0,126.0,75.0,1,6,5,8,9,0,39,1942,1,1,844.0,20
11039,Graduation,Engaged,51948.0,51,82.0,33.0,54.0,71.0,30.0,41.0,2,5,2,4,5,0,42,1547,0,1,311.0,13
9495,Graduation,Engaged,71853.0,29,358.0,108.0,413.0,141.0,97.0,32.0,1,2,8,6,1,0,35,1590,0,0,1149.0,17
9635,Master,Engaged,35876.0,13,66.0,2.0,40.0,4.0,3.0,14.0,1,3,1,3,6,0,34,1332,0,0,129.0,8
2173,Graduation,Alone,40049.0,23,13.0,6.0,7.0,0.0,3.0,3.0,1,1,0,3,6,0,65,1518,0,1,32.0,5
942,Graduation,Alone,39660.0,36,139.0,13.0,78.0,20.0,13.0,36.0,3,7,1,3,9,0,35,1952,6,1,299.0,14
9386,Graduation,Engaged,50127.0,88,274.0,0.0,21.0,4.0,6.0,15.0,1,5,1,6,6,0,55,1293,4,1,320.0,13
5510,Master,Engaged,43263.0,2,262.0,6.0,61.0,0.0,10.0,102.0,3,5,2,6,5,0,40,1847,0,1,441.0,16
873,Master,Engaged,62845.0,3,1099.0,0.0,45.0,0.0,0.0,34.0,11,3,4,10,8,0,68,2163,4,2,1178.0,28
2253,Graduation,Engaged,18929.0,15,32.0,0.0,8.0,23.0,4.0,18.0,1,1,0,4,6,0,27,1760,0,0,85.0,6
5181,Basic,Alone,24367.0,58,2.0,4.0,2.0,0.0,11.0,5.0,1,1,0,2,9,0,35,1728,0,1,24.0,4
979,Graduation,Alone,33249.0,11,6.0,10.0,21.0,19.0,14.0,42.0,2,2,1,3,6,0,42,1756,0,1,112.0,8
10390,2n_Cycle,Engaged,26887.0,27,6.0,7.0,4.0,3.0,4.0,6.0,1,1,0,3,6,0,58,1532,0,1,30.0,5
4698,PhD,Engaged,50150.0,32,135.0,46.0,92.0,65.0,61.0,11.0,2,5,2,7,5,0,34,1636,0,0,410.0,16
7793,Graduation,Engaged,62061.0,12,641.0,7.0,84.0,0.0,30.0,38.0,3,10,4,7,6,0,41,1564,4,1,800.0,24
1745,PhD,Alone,85696.0,88,714.0,76.0,395.0,116.0,0.0,12.0,1,4,6,9,1,0,55,1743,6,0,1313.0,20
10590,PhD,Engaged,76542.0,91,794.0,73.0,573.0,0.0,29.0,14.0,1,4,8,10,2,0,61,1718,0,0,1483.0,23
5080,Graduation,Alone,70515.0,12,420.0,0.0,452.0,182.0,64.0,140.0,1,6,6,4,2,0,24,1513,6,0,1258.0,17
8369,Graduation,Engaged,18227.0,21,1.0,2.0,7.0,4.0,3.0,11.0,1,0,1,2,8,0,30,1949,0,1,28.0,4
5232,Graduation,Engaged,69139.0,23,86.0,12.0,75.0,33.0,15.0,6.0,1,4,1,5,4,0,52,1415,0,1,227.0,11
2407,Graduation,Engaged,69109.0,10,823.0,25.0,459.0,124.0,29.0,95.0,1,6,6,7,4,0,35,1918,5,0,1555.0,20
3834,Graduation,Alone,69627.0,35,231.0,161.0,215.0,171.0,30.0,53.0,2,8,2,11,5,0,55,1731,0,1,861.0,23
7912,Graduation,Engaged,38136.0,69,8.0,15.0,27.0,0.0,20.0,33.0,2,3,1,2,8,0,39,1695,3,1,103.0,8
7712,PhD,Alone,62159.0,68,182.0,17.0,259.0,77.0,70.0,29.0,1,6,2,10,4,0,71,1324,0,0,634.0,19
1065,Graduation,Alone,80695.0,85,557.0,129.0,984.0,193.0,37.0,18.0,1,5,8,5,2,0,54,1444,0,0,1918.0,19
7275,Master,Alone,33316.0,34,79.0,1.0,31.0,4.0,4.0,12.0,3,2,1,4,6,0,46,1707,0,2,131.0,10
1343,Graduation,Engaged,58554.0,55,368.0,24.0,68.0,38.0,0.0,88.0,6,8,2,6,7,0,49,1903,0,2,586.0,22
1384,Basic,Engaged,17256.0,10,6.0,4.0,14.0,8.0,8.0,22.0,2,2,1,2,8,0,25,1480,3,1,62.0,7
9967,Graduation,Alone,53034.0,30,160.0,15.0,196.0,15.0,11.0,50.0,8,6,1,7,8,0,43,1657,0,2,447.0,22
6181,2n_Cycle,Engaged,52203.0,36,488.0,21.0,238.0,56.0,108.0,28.0,1,8,7,11,6,0,67,1960,0,0,939.0,27
10507,2n_Cycle,Alone,59601.0,14,691.0,7.0,69.0,0.0,7.0,23.0,4,2,2,7,8,0,40,1601,4,1,797.0,15
2674,Master,Alone,75154.0,79,543.0,10.0,205.0,160.0,143.0,82.0,1,6,3,6,3,0,59,2073,6,1,1143.0,16
2698,Graduation,Alone,47025.0,52,254.0,7.0,108.0,20.0,0.0,26.0,3,6,3,5,6,0,41,1615,0,1,415.0,17
3231,Graduation,Engaged,37971.0,97,5.0,4.0,10.0,2.0,2.0,7.0,1,1,0,3,8,0,44,1478,0,1,30.0,5
4096,Master,Alone,41335.0,24,112.0,19.0,21.0,16.0,14.0,5.0,3,4,1,4,7,0,49,1447,0,1,187.0,12
10476,Graduation,Engaged,67267.0,0,134.0,11.0,59.0,15.0,2.0,30.0,1,3,2,5,2,0,59,1309,0,1,251.0,11
5948,Graduation,Alone,57338.0,96,143.0,6.0,52.0,11.0,8.0,17.0,2,4,1,5,5,0,42,1323,0,1,237.0,12
9140,2n_Cycle,Engaged,50523.0,89,51.0,4.0,24.0,4.0,7.0,1.0,2,2,0,4,6,0,57,1448,0,2,91.0,8
10258,Master,Alone,35791.0,94,27.0,0.0,5.0,0.0,0.0,3.0,2,1,0,3,8,0,52,1651,0,3,35.0,6
5675,PhD,Alone,50611.0,98,459.0,0.0,24.0,6.0,0.0,4.0,6,4,5,7,6,0,57,2072,4,1,493.0,22
4743,PhD,Engaged,56242.0,72,689.0,8.0,167.0,11.0,8.0,88.0,5,8,4,11,6,0,48,1745,0,1,971.0,28
8805,Graduation,Alone,48904.0,1,283.0,10.0,38.0,0.0,13.0,27.0,4,7,2,4,8,0,57,2130,0,1,371.0,17
1542,Graduation,Alone,56243.0,26,347.0,0.0,35.0,4.0,3.0,7.0,6,4,2,8,5,0,42,1443,0,3,396.0,20
6770,Graduation,Engaged,21355.0,5,5.0,13.0,14.0,0.0,5.0,31.0,2,2,1,2,6,0,32,1575,3,1,68.0,7
8773,Master,Engaged,57420.0,22,280.0,0.0,18.0,0.0,0.0,24.0,3,5,1,6,7,0,46,1631,4,1,322.0,15
10475,Master,Engaged,51044.0,39,187.0,5.0,65.0,26.0,20.0,14.0,2,4,2,6,5,0,47,1803,0,1,317.0,14
10420,Master,Alone,46390.0,56,95.0,14.0,64.0,2.0,9.0,38.0,1,4,2,3,7,0,62,1317,0,1,222.0,10
7514,2n_Cycle,Engaged,54342.0,74,84.0,10.0,34.0,11.0,10.0,28.0,4,3,1,4,6,0,61,1741,0,2,177.0,12
2902,Graduation,Engaged,52531.0,87,19.0,4.0,12.0,2.0,2.0,6.0,1,1,0,3,5,0,59,2104,0,2,45.0,5
4345,2n_Cycle,Alone,46891.0,49,5.0,1.0,9.0,2.0,0.0,4.0,1,1,0,2,7,0,53,1107,0,2,21.0,4
793,Graduation,Engaged,20895.0,24,18.0,3.0,17.0,3.0,0.0,4.0,1,2,0,3,9,0,44,2011,0,1,45.0,6
10909,Graduation,Engaged,92344.0,9,992.0,24.0,694.0,51.0,19.0,119.0,0,5,10,5,1,0,69,1427,3,0,1899.0,20
3769,PhD,Engaged,55336.0,17,25.0,1.0,13.0,0.0,0.0,3.0,1,1,0,3,7,0,45,1408,0,1,42.0,5
8702,2n_Cycle,Engaged,26907.0,10,9.0,1.0,7.0,0.0,3.0,2.0,2,1,0,3,7,0,41,1575,0,2,22.0,6
4791,Graduation,Engaged,44964.0,35,19.0,1.0,17.0,2.0,0.0,2.0,1,1,0,3,8,0,37,1822,0,2,41.0,5
2963,Graduation,Engaged,75507.0,56,709.0,93.0,374.0,104.0,80.0,80.0,1,8,6,6,3,0,38,1406,0,0,1440.0,21
8216,Master,Engaged,53761.0,7,158.0,0.0,76.0,13.0,7.0,71.0,6,4,4,3,5,0,45,1493,0,2,325.0,17
8140,Graduation,Engaged,22682.0,51,10.0,14.0,29.0,4.0,2.0,36.0,3,2,1,4,4,0,44,1738,0,1,95.0,10
10146,PhD,Engaged,38887.0,17,25.0,1.0,13.0,0.0,0.0,3.0,1,1,0,3,7,0,45,1408,0,1,42.0,5
5289,2n_Cycle,Alone,41658.0,30,8.0,4.0,12.0,15.0,4.0,29.0,2,1,1,2,4,0,42,1918,0,2,72.0,6
2587,PhD,Engaged,29791.0,21,14.0,0.0,6.0,0.0,0.0,0.0,2,2,0,3,5,0,45,1307,0,1,20.0,7
4405,Master,Engaged,63915.0,2,622.0,7.0,115.0,30.0,0.0,15.0,2,6,3,12,5,0,61,1596,0,2,789.0,23
8663,Graduation,Alone,39996.0,85,11.0,0.0,3.0,0.0,0.0,1.0,1,1,0,2,6,0,43,1300,0,2,15.0,4
2589,Graduation,Alone,26759.0,65,25.0,3.0,16.0,8.0,5.0,2.0,2,2,1,3,6,0,45,1259,0,1,59.0,8
3421,Master,Alone,63841.0,64,635.0,15.0,100.0,20.0,7.0,131.0,1,9,3,9,6,0,49,1696,0,1,908.0,22
10490,PhD,Engaged,51039.0,11,100.0,64.0,79.0,65.0,0.0,109.0,2,6,2,4,7,0,48,1887,0,2,417.0,14
4094,Graduation,Engaged,60544.0,92,201.0,2.0,43.0,3.0,5.0,35.0,4,5,1,5,6,0,56,1935,0,2,289.0,15
9958,Graduation,Engaged,65685.0,54,642.0,14.0,49.0,0.0,7.0,57.0,1,9,2,9,5,0,45,1354,0,1,769.0,21
2534,Graduation,Engaged,37716.0,4,97.0,1.0,41.0,6.0,2.0,41.0,2,4,1,3,7,0,64,1331,0,1,188.0,10
4188,Graduation,Alone,36864.0,53,204.0,5.0,39.0,17.0,0.0,89.0,3,5,2,4,8,0,60,1947,6,1,354.0,14
6613,Master,Engaged,44511.0,39,513.0,7.0,133.0,46.0,14.0,14.0,6,8,4,8,8,0,47,1828,0,1,727.0,26
10827,PhD,Engaged,36947.0,49,88.0,3.0,21.0,4.0,1.0,29.0,4,3,0,4,9,0,50,1983,0,2,146.0,11
5491,Master,Engaged,47352.0,70,172.0,12.0,112.0,8.0,0.0,15.0,4,6,1,5,7,0,66,1499,0,1,319.0,16
8402,Master,Engaged,67087.0,40,329.0,35.0,222.0,130.0,35.0,43.0,2,7,5,8,4,0,64,1456,0,1,794.0,22
8783,Graduation,Engaged,57045.0,40,296.0,13.0,104.0,11.0,13.0,17.0,3,4,2,9,3,0,67,1951,0,1,454.0,18
10010,PhD,Alone,36957.0,43,100.0,2.0,16.0,2.0,1.0,31.0,4,3,2,2,9,0,64,2012,6,2,152.0,11
618,PhD,Engaged,69389.0,17,422.0,7.0,238.0,69.0,46.0,15.0,1,7,2,12,4,0,40,1901,0,1,797.0,22
9121,Graduation,Engaged,80134.0,40,1218.0,16.0,272.0,104.0,0.0,80.0,2,5,3,6,6,0,45,1667,1,1,1690.0,16
361,Master,Engaged,43142.0,84,5.0,1.0,7.0,2.0,1.0,4.0,1,1,0,2,7,0,48,1393,0,2,20.0,4
4310,Graduation,Engaged,80589.0,25,507.0,93.0,520.0,242.0,40.0,26.0,1,5,10,5,1,0,73,1420,1,0,1428.0,21
2678,Graduation,Alone,34412.0,62,52.0,12.0,50.0,4.0,36.0,55.0,3,5,0,3,9,0,27,1763,0,1,209.0,11
6376,Graduation,Alone,57537.0,83,191.0,56.0,139.0,51.0,8.0,100.0,4,4,3,8,4,0,38,1528,0,1,545.0,19
524,Basic,Engaged,22634.0,47,2.0,23.0,11.0,8.0,6.0,46.0,1,2,1,2,8,0,51,1791,0,0,96.0,6
10341,Graduation,Engaged,51315.0,45,68.0,28.0,39.0,16.0,30.0,41.0,1,2,2,5,2,0,69,1388,0,0,222.0,10
5654,Graduation,Engaged,36026.0,34,20.0,4.0,10.0,6.0,4.0,17.0,2,2,0,3,6,0,45,1367,0,3,61.0,7
4098,Graduation,Engaged,24639.0,3,20.0,3.0,16.0,0.0,4.0,1.0,3,2,0,4,6,0,44,1414,0,2,44.0,9
5824,PhD,Engaged,34578.0,1,7.0,0.0,1.0,0.0,0.0,0.0,1,1,0,2,6,0,45,1134,0,3,8.0,4
7000,2n_Cycle,Alone,65704.0,18,279.0,172.0,74.0,38.0,8.0,246.0,1,2,10,10,1,0,45,1521,0,0,817.0,23
2561,Graduation,Alone,63810.0,45,977.0,12.0,253.0,16.0,12.0,101.0,4,4,3,12,8,0,51,1857,4,1,1371.0,23
5229,PhD,Engaged,54132.0,81,30.0,1.0,8.0,0.0,0.0,3.0,1,1,0,3,7,0,48,1395,0,1,42.0,5
4086,Graduation,Engaged,18690.0,77,6.0,1.0,7.0,23.0,4.0,19.0,1,1,1,2,8,0,58,1810,0,0,60.0,5
2428,Graduation,Engaged,28164.0,23,3.0,18.0,26.0,11.0,8.0,12.0,3,2,0,4,7,0,47,1712,0,1,78.0,9
8254,PhD,Engaged,34596.0,48,14.0,0.0,2.0,0.0,0.0,7.0,1,1,0,2,8,0,43,1704,0,1,23.0,4
2836,PhD,Engaged,43269.0,61,10.0,1.0,7.0,0.0,0.0,1.0,1,1,0,2,8,0,45,1548,0,1,19.0,4
8418,2n_Cycle,Alone,38741.0,60,7.0,10.0,17.0,8.0,6.0,13.0,2,2,0,3,7,0,59,1353,0,2,61.0,7
1362,Graduation,Alone,31907.0,75,33.0,87.0,64.0,175.0,16.0,74.0,1,6,1,6,7,0,45,1714,0,0,449.0,14
7152,Master,Engaged,27100.0,64,12.0,0.0,13.0,2.0,0.0,10.0,1,1,0,3,7,0,34,1683,0,1,37.0,5
10033,2n_Cycle,Alone,31163.0,54,2.0,3.0,10.0,11.0,2.0,10.0,1,1,0,3,6,0,44,1398,0,1,38.0,5
9349,Graduation,Engaged,92533.0,84,693.0,21.0,118.0,110.0,147.0,42.0,1,6,5,11,2,0,32,1454,1,0,1131.0,23
274,Graduation,Alone,34853.0,75,9.0,3.0,15.0,2.0,3.0,2.0,2,2,0,3,6,0,44,1450,0,2,34.0,7
3388,Graduation,Alone,70844.0,16,129.0,26.0,67.0,3.0,67.0,2.0,5,6,1,5,7,0,50,1504,0,2,294.0,17
922,2n_Cycle,Engaged,31086.0,79,16.0,2.0,11.0,3.0,0.0,16.0,2,1,1,2,8,0,38,1712,3,2,48.0,6
8588,Graduation,Engaged,60544.0,92,201.0,2.0,43.0,3.0,5.0,35.0,4,5,1,5,6,0,56,1935,0,2,289.0,15
2518,2n_Cycle,Engaged,20491.0,16,5.0,4.0,5.0,4.0,2.0,10.0,1,0,1,2,7,0,31,1782,0,0,30.0,4
574,Graduation,Engaged,42523.0,96,14.0,36.0,11.0,3.0,26.0,35.0,1,1,1,4,2,0,53,1329,0,0,125.0,7
3220,Graduation,Engaged,39922.0,30,29.0,12.0,59.0,19.0,1.0,36.0,2,3,0,4,8,0,34,1762,0,1,156.0,9
5967,Graduation,Engaged,33402.0,60,26.0,2.0,19.0,10.0,5.0,8.0,3,2,1,3,8,0,65,1608,0,2,70.0,9
1183,Master,Engaged,36408.0,11,9.0,1.0,4.0,3.0,2.0,3.0,1,1,0,2,6,0,68,1543,0,2,22.0,4
6856,Graduation,Engaged,21645.0,75,14.0,0.0,23.0,4.0,5.0,19.0,3,3,0,3,9,0,38,2104,6,1,65.0,9
4530,Master,Alone,78427.0,36,972.0,19.0,595.0,180.0,26.0,138.0,3,3,7,10,3,0,69,1875,1,0,1930.0,23
1553,Graduation,Engaged,82657.0,71,966.0,168.0,672.0,246.0,105.0,126.0,1,7,5,10,4,0,71,1537,1,0,2283.0,23
4682,Graduation,Engaged,51876.0,88,99.0,27.0,102.0,28.0,48.0,6.0,1,2,2,8,1,0,59,1519,0,0,310.0,13
8204,2n_Cycle,Engaged,78041.0,93,482.0,35.0,553.0,72.0,160.0,17.0,1,4,4,9,2,0,46,1822,0,0,1319.0,18
5221,Graduation,Engaged,52852.0,93,714.0,8.0,99.0,11.0,0.0,47.0,4,10,7,5,8,0,60,2161,3,1,879.0,26
1232,PhD,Engaged,70038.0,54,587.0,54.0,348.0,71.0,54.0,130.0,1,4,4,8,2,0,35,1509,0,0,1244.0,17
1927,2n_Cycle,Engaged,69401.0,41,399.0,27.0,159.0,58.0,8.0,39.0,4,4,4,5,2,0,44,1360,0,1,690.0,17
5788,Graduation,Engaged,46053.0,46,56.0,10.0,92.0,19.0,7.0,25.0,3,3,2,4,5,0,45,1759,0,1,209.0,12
6652,Graduation,Engaged,77343.0,28,227.0,151.0,573.0,98.0,54.0,31.0,1,3,4,9,1,0,52,1193,0,0,1134.0,17
6246,Graduation,Alone,73892.0,40,703.0,102.0,601.0,0.0,58.0,43.0,1,3,11,8,1,0,64,1490,6,0,1507.0,23
5975,PhD,Alone,40304.0,82,37.0,0.0,17.0,0.0,0.0,3.0,1,2,0,3,7,0,50,1534,0,1,57.0,6
6875,PhD,Engaged,32727.0,38,167.0,13.0,180.0,86.0,13.0,70.0,2,7,3,5,8,0,52,1932,0,0,529.0,17
4399,Graduation,Engaged,68695.0,3,458.0,81.0,356.0,106.0,50.0,40.0,1,4,4,7,2,0,48,1266,0,0,1091.0,16
4042,Graduation,Alone,43300.0,87,91.0,3.0,52.0,2.0,1.0,31.0,3,4,0,4,8,0,46,1886,6,1,180.0,11
2157,Graduation,Engaged,26290.0,49,15.0,8.0,16.0,11.0,5.0,22.0,4,2,0,4,6,0,45,1472,0,2,77.0,10
10133,Graduation,Alone,93790.0,16,1302.0,68.0,731.0,89.0,114.0,45.0,0,6,7,12,2,0,47,1106,1,0,2349.0,25
2525,PhD,Engaged,38410.0,65,153.0,64.0,123.0,116.0,64.0,14.0,2,5,2,9,6,0,43,1915,6,0,534.0,18
8233,Master,Alone,64866.0,9,508.0,5.0,21.0,7.0,5.0,10.0,4,7,3,7,5,0,67,1416,4,1,556.0,21
9483,Graduation,Engaged,57957.0,24,290.0,59.0,177.0,77.0,5.0,29.0,7,4,6,8,3,1,58,1576,0,1,637.0,25
2945,PhD,Engaged,46015.0,25,38.0,0.0,2.0,0.0,0.0,6.0,1,1,0,3,7,0,62,1339,2,2,46.0,5
10403,Graduation,Engaged,16531.0,43,2.0,13.0,6.0,7.0,5.0,11.0,3,3,0,3,7,0,39,1273,0,1,44.0,9
5074,Master,Engaged,28072.0,10,30.0,0.0,10.0,2.0,0.0,5.0,1,1,0,3,7,0,31,1588,0,1,47.0,5
10524,Master,Alone,49476.0,29,386.0,23.0,95.0,54.0,41.0,196.0,4,2,11,5,2,0,54,1636,0,1,795.0,22
4690,Graduation,Engaged,50725.0,45,443.0,10.0,75.0,0.0,10.0,48.0,4,8,1,8,8,0,64,1763,0,1,586.0,21
7521,Graduation,Engaged,83844.0,57,901.0,31.0,345.0,75.0,31.0,191.0,1,4,4,11,1,0,65,1468,5,0,1574.0,20
7196,PhD,Engaged,41145.0,20,9.0,0.0,3.0,0.0,0.0,1.0,1,0,0,3,3,0,67,1228,0,2,13.0,4
4406,Graduation,Engaged,67419.0,29,846.0,84.0,352.0,91.0,56.0,42.0,4,9,4,8,5,0,47,1791,0,1,1471.0,25
9672,2n_Cycle,Engaged,23162.0,82,8.0,3.0,9.0,19.0,4.0,22.0,3,1,1,3,6,0,47,1452,0,2,65.0,8
4864,Graduation,Engaged,34380.0,68,72.0,7.0,58.0,13.0,1.0,24.0,4,4,1,3,8,0,40,1771,0,1,175.0,12
4706,Graduation,Alone,34704.0,65,29.0,0.0,5.0,0.0,1.0,5.0,1,1,0,3,5,0,51,1690,0,1,40.0,5
4070,PhD,Engaged,94871.0,99,169.0,24.0,553.0,188.0,0.0,144.0,1,8,5,4,7,0,48,2164,4,2,1078.0,18
25,Graduation,Engaged,65148.0,9,460.0,35.0,422.0,33.0,12.0,153.0,2,6,6,7,4,0,59,1852,0,1,1115.0,21
3697,Graduation,Engaged,39898.0,20,69.0,8.0,26.0,12.0,7.0,12.0,2,3,0,4,7,0,63,1471,0,1,134.0,9
217,Master,Alone,64857.0,78,556.0,14.0,717.0,210.0,0.0,43.0,1,7,5,10,4,0,61,1845,0,0,1540.0,23
4220,PhD,Engaged,59892.0,26,73.0,0.0,13.0,0.0,1.0,0.0,1,2,1,3,3,0,47,1765,0,1,87.0,7
5286,Master,Alone,41020.0,68,112.0,1.0,54.0,7.0,7.0,36.0,1,3,2,4,3,0,30,1506,0,0,217.0,10
9559,PhD,Engaged,57072.0,79,944.0,0.0,60.0,0.0,0.0,30.0,2,7,5,13,5,0,56,1418,3,1,1034.0,27
2849,Graduation,Alone,60474.0,25,265.0,199.0,303.0,234.0,9.0,170.0,7,10,2,12,7,0,38,1803,0,1,1180.0,31
7787,Graduation,Engaged,62807.0,83,526.0,28.0,135.0,10.0,21.0,99.0,3,5,3,12,5,0,57,1929,0,1,819.0,23
3102,2n_Cycle,Engaged,19414.0,32,2.0,3.0,12.0,3.0,5.0,7.0,1,1,0,3,8,0,36,1518,0,1,32.0,5
5868,Graduation,Engaged,19107.0,49,2.0,4.0,9.0,10.0,5.0,16.0,2,1,0,3,7,0,37,1573,0,1,46.0,6
8370,2n_Cycle,Engaged,75484.0,50,378.0,97.0,259.0,197.0,194.0,34.0,2,7,3,6,4,0,41,2134,0,1,1159.0,18
9988,Master,Alone,70379.0,84,553.0,25.0,142.0,65.0,67.0,8.0,3,6,3,13,4,0,41,1745,0,1,860.0,25
2939,Master,Engaged,79419.0,96,751.0,127.0,687.0,20.0,15.0,31.0,1,4,6,4,2,0,47,1269,0,0,1631.0,15
5529,PhD,Engaged,64014.0,56,406.0,0.0,30.0,0.0,0.0,8.0,7,8,2,5,7,0,71,1163,1,3,444.0,22
9743,Graduation,Engaged,76998.0,85,1449.0,89.0,161.0,69.0,35.0,107.0,2,11,8,8,6,0,62,1502,5,1,1910.0,29
